Vendor_ID,Asset,Price,Timestamp,Market,Currency,Volume,Latency_ms
Vendor_B,LT,2977.79,2025-01-01 10:45:00,NSE,INR,73452,439
Vendor_C,LT,2979.17,2025-01-01 10:45:00,BSE,INR,75285,53
Vendor_D,LT,2987.68,2025-01-01 10:45:00,BSE,INR,53792,82
Vendor_A,AXISBANK,1012.71,2025-01-01 10:45:00,BSE,INR,9740,279
Vendor_B,AXISBANK,1011.29,2025-01-01 10:45:00,BSE,INR,36309,13
Vendor_C,AXISBANK,1007.96,2025-01-01 10:45:00,NSE,INR,78063,348
Vendor_D,AXISBANK,1011.51,2025-01-01 10:45:00,BSE,INR,78665,484
Vendor_A,MARUTI,9941.18,2025-01-01 10:45:00,NSE,INR,44295,181
Vendor_B,MARUTI,9920.67,2025-01-01 10:45:00,NSE,INR,32816,176
Vendor_C,MARUTI,10442.03,2025-01-01 10:45:00,BSE,INR,41236,333
Vendor_D,MARUTI,9953.27,2025-01-01 10:45:00,NSE,INR,24589,110
Vendor_A,TCS,3544.24,2025-01-01 10:50:00,BSE,INR,97287,226
Vendor_B,TCS,3544.71,2025-01-01 10:50:00,NSE,INR,98060,479
Vendor_C,TCS,3543.02,2025-01-01 10:50:00,NSE,INR,41340,470
Vendor_D,TCS,3545.16,2025-01-01 10:50:00,BSE,INR,65092,498
Vendor_A,INFY,1506.91,2025-01-01 10:50:00,NSE,INR,47238,101
Vendor_B,INFY,1504.46,2025-01-01 10:50:00,BSE,INR,79371,469
Vendor_C,INFY,1331.34,2025-01-01 10:50:00,NSE,INR,47713,57
Vendor_D,INFY,1506.34,2025-01-01 10:50:00,NSE,INR,80919,193
Vendor_A,RELIANCE,2470.74,2025-01-01 10:50:00,NSE,INR,47793,80
Vendor_B,RELIANCE,2466.75,2025-01-01 10:50:00,NSE,INR,64850,127
Vendor_C,RELIANCE,2478.49,2025-01-01 10:50:00,BSE,INR,62345,253
Vendor_D,RELIANCE,2476.17,2025-01-01 10:50:00,BSE,INR,65687,348
Vendor_A,HDFC,1601.82,2025-01-01 10:50:00,BSE,INR,63171,432
Vendor_B,HDFC,1739.7,2025-01-01 10:50:00,BSE,INR,55328,122
Vendor_C,HDFC,1611.02,2025-01-01 10:50:00,NSE,INR,82056,138
Vendor_D,HDFC,1604.54,2025-01-01 10:50:00,BSE,INR,70845,27
Vendor_A,ICICI,903.63,2025-01-01 10:50:00,NSE,INR,28342,492
Vendor_B,ICICI,901.11,2025-01-01 10:50:00,BSE,INR,35410,132
Vendor_C,ICICI,907.14,2025-01-01 10:50:00,NSE,INR,12190,188
Vendor_D,ICICI,900.62,2025-01-01 10:50:00,BSE,INR,60785,486
Vendor_A,SBIN,597.79,2025-01-01 10:50:00,BSE,INR,53898,295
Vendor_B,SBIN,601.76,2025-01-01 10:50:00,NSE,INR,61817,181
Vendor_C,SBIN,601.11,2025-01-01 10:50:00,BSE,INR,40453,92
Vendor_D,SBIN,602.57,2025-01-01 10:50:00,BSE,INR,67250,49
Vendor_A,WIPRO,455.13,2025-01-01 10:50:00,BSE,INR,53746,154
Vendor_B,WIPRO,455.69,2025-01-01 10:50:00,BSE,INR,96700,79
Vendor_C,WIPRO,456.6,2025-01-01 10:50:00,BSE,INR,96970,346
Vendor_D,WIPRO,457.63,2025-01-01 10:50:00,BSE,INR,41369,168
Vendor_A,LT,2990.82,2025-01-01 10:50:00,BSE,INR,88091,300
Vendor_B,LT,3006.78,2025-01-01 10:50:00,BSE,INR,73379,199
Vendor_C,LT,3366.11,2025-01-01 10:50:00,BSE,INR,21483,103
Vendor_D,LT,3003.52,2025-01-01 10:50:00,BSE,INR,40702,80
Vendor_A,AXISBANK,992.61,2025-01-01 10:50:00,NSE,INR,52287,244
Vendor_B,AXISBANK,988.77,2025-01-01 10:50:00,NSE,INR,42452,65
Vendor_C,AXISBANK,991.9,2025-01-01 10:50:00,BSE,INR,61388,416
Vendor_D,AXISBANK,989.51,2025-01-01 10:50:00,BSE,INR,61848,260
Vendor_A,MARUTI,9841.17,2025-01-01 10:50:00,BSE,INR,62770,198
Vendor_B,MARUTI,9823.28,2025-01-01 10:50:00,NSE,INR,73734,228
Vendor_C,MARUTI,9836.5,2025-01-01 10:50:00,NSE,INR,68848,470
Vendor_D,MARUTI,9828.13,2025-01-01 10:50:00,NSE,INR,31772,291
Vendor_A,TCS,3560.96,2025-01-01 10:55:00,NSE,INR,18932,377
Vendor_B,TCS,3567.51,2025-01-01 10:55:00,NSE,INR,71301,99
Vendor_C,TCS,3543.96,2025-01-01 10:55:00,BSE,INR,43921,107
Vendor_D,TCS,3554.52,2025-01-01 10:55:00,NSE,INR,57367,324
Vendor_A,INFY,1504.25,2025-01-01 10:55:00,BSE,INR,58215,372
Vendor_B,INFY,1505.42,2025-01-01 10:55:00,BSE,INR,44430,219
Vendor_C,INFY,1505.82,2025-01-01 10:55:00,NSE,INR,46468,455
Vendor_D,INFY,1501.71,2025-01-01 10:55:00,BSE,INR,15493,52
Vendor_A,RELIANCE,2482.14,2025-01-01 10:55:00,NSE,INR,65348,14
Vendor_B,RELIANCE,2330.29,2025-01-01 10:55:00,BSE,INR,49217,23
Vendor_C,RELIANCE,2491.39,2025-01-01 10:55:00,NSE,INR,72398,194
Vendor_D,RELIANCE,2484.07,2025-01-01 10:55:00,NSE,INR,65644,235
Vendor_A,HDFC,1618.34,2025-01-01 10:55:00,BSE,INR,93843,229
Vendor_B,HDFC,1611.2,2025-01-01 10:55:00,NSE,INR,50231,321
Vendor_C,HDFC,1610.41,2025-01-01 10:55:00,NSE,INR,99578,187
Vendor_D,HDFC,1617.86,2025-01-01 10:55:00,NSE,INR,30796,449
Vendor_A,ICICI,906.24,2025-01-01 10:55:00,BSE,INR,24788,187
Vendor_B,ICICI,906.07,2025-01-01 10:55:00,BSE,INR,88339,420
Vendor_C,ICICI,904.86,2025-01-01 10:55:00,NSE,INR,79608,313
Vendor_D,ICICI,905.11,2025-01-01 10:55:00,NSE,INR,12544,388
Vendor_A,SBIN,604.02,2025-01-01 10:55:00,NSE,INR,53165,344
Vendor_B,SBIN,603.32,2025-01-01 10:55:00,BSE,INR,2674,124
Vendor_C,SBIN,604.46,2025-01-01 10:55:00,NSE,INR,65019,461
Vendor_D,SBIN,602.3,2025-01-01 10:55:00,NSE,INR,63311,150
Vendor_A,WIPRO,458.21,2025-01-01 10:55:00,BSE,INR,41165,382
Vendor_B,WIPRO,456.26,2025-01-01 10:55:00,NSE,INR,65297,151
Vendor_C,WIPRO,458.28,2025-01-01 10:55:00,NSE,INR,19778,223
Vendor_D,WIPRO,457.86,2025-01-01 10:55:00,NSE,INR,87973,310
Vendor_A,LT,2986.42,2025-01-01 10:55:00,BSE,INR,22297,382
Vendor_B,LT,2986.27,2025-01-01 10:55:00,NSE,INR,31297,221
Vendor_C,LT,2991.15,2025-01-01 10:55:00,BSE,INR,83282,448
Vendor_D,LT,2990.23,2025-01-01 10:55:00,NSE,INR,6226,234
Vendor_A,AXISBANK,1002.32,2025-01-01 10:55:00,NSE,INR,19876,40
Vendor_B,AXISBANK,1002.21,2025-01-01 10:55:00,NSE,INR,5729,209
Vendor_C,AXISBANK,999.52,2025-01-01 10:55:00,BSE,INR,25965,107
Vendor_D,AXISBANK,1070.41,2025-01-01 10:55:00,NSE,INR,7919,441
Vendor_A,MARUTI,10062.1,2025-01-01 10:55:00,NSE,INR,15192,337
Vendor_B,MARUTI,10063.85,2025-01-01 10:55:00,BSE,INR,31057,473
Vendor_C,MARUTI,10046.16,2025-01-01 10:55:00,BSE,INR,76098,266
Vendor_D,MARUTI,10020.37,2025-01-01 10:55:00,BSE,INR,15208,387
Vendor_A,TCS,3509.22,2025-01-01 11:00:00,NSE,INR,64860,326
Vendor_B,TCS,3502.82,2025-01-01 11:00:00,BSE,INR,45476,215
Vendor_C,TCS,3492.89,2025-01-01 11:00:00,BSE,INR,63718,173
Vendor_D,TCS,3513.97,2025-01-01 11:00:00,NSE,INR,49475,438
Vendor_A,INFY,1527.75,2025-01-01 11:00:00,NSE,INR,80661,422
Vendor_B,INFY,1527.57,2025-01-01 11:00:00,BSE,INR,5795,497
Vendor_C,INFY,1527.33,2025-01-01 11:00:00,NSE,INR,62236,45
Vendor_D,INFY,1536.01,2025-01-01 11:00:00,BSE,INR,99977,65
Vendor_A,RELIANCE,2473.86,2025-01-01 11:00:00,NSE,INR,92753,75
Vendor_B,RELIANCE,2463.36,2025-01-01 11:00:00,NSE,INR,85644,312
Vendor_C,RELIANCE,2466.44,2025-01-01 11:00:00,NSE,INR,96455,366
Vendor_D,RELIANCE,2149.88,2025-01-01 11:00:00,BSE,INR,67341,357
Vendor_A,HDFC,1591.35,2025-01-01 11:00:00,BSE,INR,41217,472
Vendor_B,HDFC,1592.66,2025-01-01 11:00:00,BSE,INR,8145,336
Vendor_C,HDFC,1702.68,2025-01-01 11:00:00,NSE,INR,19537,372
Vendor_D,HDFC,1586.5,2025-01-01 11:00:00,BSE,INR,89477,256
Vendor_A,ICICI,902.89,2025-01-01 11:00:00,NSE,INR,14847,482
Vendor_B,ICICI,906.19,2025-01-01 11:00:00,NSE,INR,24159,444
Vendor_C,ICICI,901.38,2025-01-01 11:00:00,NSE,INR,56762,390
Vendor_D,ICICI,900.8,2025-01-01 11:00:00,BSE,INR,50436,367
Vendor_A,SBIN,597.4,2025-01-01 11:00:00,BSE,INR,38378,353
Vendor_B,SBIN,599.47,2025-01-01 11:00:00,NSE,INR,36700,285
Vendor_C,SBIN,599.3,2025-01-01 11:00:00,NSE,INR,79981,284
Vendor_D,SBIN,594.39,2025-01-01 11:00:00,BSE,INR,13971,470
Vendor_A,WIPRO,444.15,2025-01-01 11:00:00,BSE,INR,24291,215
Vendor_B,WIPRO,444.54,2025-01-01 11:00:00,BSE,INR,13427,439
Vendor_C,WIPRO,443.89,2025-01-01 11:00:00,BSE,INR,73317,191
Vendor_D,WIPRO,445.65,2025-01-01 11:00:00,BSE,INR,57656,251
Vendor_A,LT,3007.88,2025-01-01 11:00:00,NSE,INR,21112,323
Vendor_B,LT,2991.15,2025-01-01 11:00:00,NSE,INR,15606,44
Vendor_C,LT,2998.06,2025-01-01 11:00:00,NSE,INR,43850,184
Vendor_D,LT,3002.8,2025-01-01 11:00:00,BSE,INR,63615,390
Vendor_A,AXISBANK,1065.93,2025-01-01 11:00:00,NSE,INR,90650,363
Vendor_B,AXISBANK,1003.38,2025-01-01 11:00:00,NSE,INR,43781,356
Vendor_C,AXISBANK,1002.79,2025-01-01 11:00:00,NSE,INR,1769,181
Vendor_D,AXISBANK,998.13,2025-01-01 11:00:00,NSE,INR,99588,136
Vendor_A,MARUTI,10008.13,2025-01-01 11:00:00,NSE,INR,77586,64
Vendor_B,MARUTI,9977.34,2025-01-01 11:00:00,NSE,INR,64394,464
Vendor_C,MARUTI,9999.11,2025-01-01 11:00:00,NSE,INR,47674,441
Vendor_D,MARUTI,10051.96,2025-01-01 11:00:00,BSE,INR,38122,398
Vendor_A,TCS,3211.52,2025-01-01 11:05:00,NSE,INR,89872,73
Vendor_B,TCS,3463.73,2025-01-01 11:05:00,BSE,INR,56172,321
Vendor_C,TCS,3097.49,2025-01-01 11:05:00,NSE,INR,27454,359
Vendor_D,TCS,3469.49,2025-01-01 11:05:00,NSE,INR,67710,145
Vendor_A,INFY,1493.83,2025-01-01 11:05:00,BSE,INR,83429,232
Vendor_B,INFY,1496.77,2025-01-01 11:05:00,NSE,INR,43869,153
Vendor_C,INFY,1496.25,2025-01-01 11:05:00,BSE,INR,24315,257
Vendor_D,INFY,1496.16,2025-01-01 11:05:00,NSE,INR,44980,180
Vendor_A,RELIANCE,2542.68,2025-01-01 11:05:00,BSE,INR,63046,84
Vendor_B,RELIANCE,2551.88,2025-01-01 11:05:00,NSE,INR,80498,484
Vendor_C,RELIANCE,2552.69,2025-01-01 11:05:00,BSE,INR,96133,131
Vendor_D,RELIANCE,2546.91,2025-01-01 11:05:00,NSE,INR,1306,310
Vendor_A,HDFC,1613.09,2025-01-01 11:05:00,BSE,INR,99655,362
Vendor_B,HDFC,1612.4,2025-01-01 11:05:00,NSE,INR,27792,318
Vendor_C,HDFC,1616.8,2025-01-01 11:05:00,NSE,INR,84973,375
Vendor_D,HDFC,1620.39,2025-01-01 11:05:00,BSE,INR,95968,72
Vendor_A,ICICI,894.07,2025-01-01 11:05:00,BSE,INR,31186,296
Vendor_B,ICICI,891.32,2025-01-01 11:05:00,BSE,INR,58213,296
Vendor_C,ICICI,891.3,2025-01-01 11:05:00,BSE,INR,11327,324
Vendor_D,ICICI,890.37,2025-01-01 11:05:00,BSE,INR,75059,438
Vendor_A,SBIN,639.44,2025-01-01 11:05:00,NSE,INR,86335,299
Vendor_B,SBIN,600.6,2025-01-01 11:05:00,NSE,INR,68488,225
Vendor_C,SBIN,602.76,2025-01-01 11:05:00,NSE,INR,43323,444
Vendor_D,SBIN,600.02,2025-01-01 11:05:00,BSE,INR,93856,480
Vendor_A,WIPRO,448.27,2025-01-01 11:05:00,BSE,INR,9253,118
Vendor_B,WIPRO,447.87,2025-01-01 11:05:00,BSE,INR,91999,133
Vendor_C,WIPRO,449.47,2025-01-01 11:05:00,NSE,INR,77905,221
Vendor_D,WIPRO,448.85,2025-01-01 11:05:00,BSE,INR,78404,152
Vendor_A,LT,2811.05,2025-01-01 11:05:00,BSE,INR,58846,307
Vendor_B,LT,3020.62,2025-01-01 11:05:00,NSE,INR,33686,209
Vendor_C,LT,2752.51,2025-01-01 11:05:00,BSE,INR,57324,160
Vendor_D,LT,3022.19,2025-01-01 11:05:00,NSE,INR,39739,49
Vendor_A,AXISBANK,1019.91,2025-01-01 11:05:00,NSE,INR,12656,296
Vendor_B,AXISBANK,936.88,2025-01-01 11:05:00,NSE,INR,58484,434
Vendor_C,AXISBANK,1020.65,2025-01-01 11:05:00,NSE,INR,42201,440
Vendor_D,AXISBANK,1017.71,2025-01-01 11:05:00,BSE,INR,51395,245
Vendor_A,MARUTI,10014.72,2025-01-01 11:05:00,BSE,INR,10863,135
Vendor_B,MARUTI,10035.26,2025-01-01 11:05:00,BSE,INR,4898,463
Vendor_C,MARUTI,9992.68,2025-01-01 11:05:00,NSE,INR,54007,285
Vendor_D,MARUTI,10023.89,2025-01-01 11:05:00,BSE,INR,11363,412
Vendor_A,TCS,3533.24,2025-01-01 11:10:00,BSE,INR,23179,89
Vendor_B,TCS,3520.07,2025-01-01 11:10:00,NSE,INR,86864,194
Vendor_C,TCS,3516.0,2025-01-01 11:10:00,NSE,INR,3805,174
Vendor_D,TCS,3532.78,2025-01-01 11:10:00,NSE,INR,60038,433
Vendor_A,INFY,1487.08,2025-01-01 11:10:00,BSE,INR,8072,288
Vendor_B,INFY,1491.76,2025-01-01 11:10:00,BSE,INR,83596,324
Vendor_C,INFY,1493.28,2025-01-01 11:10:00,NSE,INR,60164,409
Vendor_D,INFY,1488.6,2025-01-01 11:10:00,NSE,INR,36363,178
Vendor_A,RELIANCE,2487.73,2025-01-01 11:10:00,NSE,INR,60654,294
Vendor_B,RELIANCE,2494.33,2025-01-01 11:10:00,BSE,INR,72333,208
Vendor_C,RELIANCE,2490.33,2025-01-01 11:10:00,BSE,INR,36171,337
Vendor_D,RELIANCE,2484.89,2025-01-01 11:10:00,NSE,INR,72692,438
Vendor_A,HDFC,1645.9,2025-01-01 11:10:00,BSE,INR,64093,16
Vendor_B,HDFC,1649.01,2025-01-01 11:10:00,NSE,INR,23054,134
Vendor_C,HDFC,1648.5,2025-01-01 11:10:00,NSE,INR,18696,77
Vendor_D,HDFC,1645.11,2025-01-01 11:10:00,NSE,INR,43243,286
Vendor_A,ICICI,902.92,2025-01-01 11:10:00,NSE,INR,82256,176
Vendor_B,ICICI,901.56,2025-01-01 11:10:00,BSE,INR,64290,91
Vendor_C,ICICI,899.18,2025-01-01 11:10:00,NSE,INR,1084,370
Vendor_D,ICICI,901.96,2025-01-01 11:10:00,NSE,INR,76715,434
Vendor_A,SBIN,603.03,2025-01-01 11:10:00,NSE,INR,15290,74
Vendor_B,SBIN,602.48,2025-01-01 11:10:00,NSE,INR,47647,73
Vendor_C,SBIN,602.66,2025-01-01 11:10:00,BSE,INR,96968,422
Vendor_D,SBIN,602.76,2025-01-01 11:10:00,NSE,INR,50857,458
Vendor_A,WIPRO,413.09,2025-01-01 11:10:00,BSE,INR,7460,302
Vendor_B,WIPRO,454.48,2025-01-01 11:10:00,BSE,INR,79012,475
Vendor_C,WIPRO,454.01,2025-01-01 11:10:00,BSE,INR,61902,281
Vendor_D,WIPRO,454.58,2025-01-01 11:10:00,BSE,INR,68109,50
Vendor_A,LT,3013.46,2025-01-01 11:10:00,NSE,INR,34741,255
Vendor_B,LT,3232.62,2025-01-01 11:10:00,BSE,INR,34199,107
Vendor_C,LT,3006.19,2025-01-01 11:10:00,NSE,INR,62983,24
Vendor_D,LT,3001.18,2025-01-01 11:10:00,BSE,INR,45987,32
Vendor_A,AXISBANK,1000.66,2025-01-01 11:10:00,BSE,INR,8878,142
Vendor_B,AXISBANK,1000.98,2025-01-01 11:10:00,NSE,INR,32590,167
Vendor_C,AXISBANK,1005.78,2025-01-01 11:10:00,BSE,INR,19969,450
Vendor_D,AXISBANK,999.65,2025-01-01 11:10:00,NSE,INR,33252,213
Vendor_A,MARUTI,9805.56,2025-01-01 11:10:00,NSE,INR,71804,44
Vendor_B,MARUTI,9832.89,2025-01-01 11:10:00,BSE,INR,21806,340
Vendor_C,MARUTI,9832.64,2025-01-01 11:10:00,BSE,INR,72946,341
Vendor_D,MARUTI,9819.72,2025-01-01 11:10:00,NSE,INR,42805,71
Vendor_A,TCS,3444.15,2025-01-01 11:15:00,NSE,INR,37868,234
Vendor_B,TCS,3438.09,2025-01-01 11:15:00,BSE,INR,62676,82
Vendor_C,TCS,3424.2,2025-01-01 11:15:00,BSE,INR,96651,142
Vendor_D,TCS,3428.85,2025-01-01 11:15:00,NSE,INR,66634,471
Vendor_A,INFY,1519.53,2025-01-01 11:15:00,BSE,INR,12901,481
Vendor_B,INFY,1519.12,2025-01-01 11:15:00,BSE,INR,43414,336
Vendor_C,INFY,1519.13,2025-01-01 11:15:00,NSE,INR,13484,278
Vendor_D,INFY,1519.01,2025-01-01 11:15:00,BSE,INR,68567,78
Vendor_A,RELIANCE,2472.58,2025-01-01 11:15:00,BSE,INR,38025,481
Vendor_B,RELIANCE,2468.66,2025-01-01 11:15:00,BSE,INR,22449,422
Vendor_C,RELIANCE,2474.05,2025-01-01 11:15:00,BSE,INR,6397,485
Vendor_D,RELIANCE,2475.84,2025-01-01 11:15:00,NSE,INR,92672,39
Vendor_A,HDFC,1638.46,2025-01-01 11:15:00,BSE,INR,67026,195
Vendor_B,HDFC,1642.98,2025-01-01 11:15:00,NSE,INR,23467,211
Vendor_C,HDFC,1635.47,2025-01-01 11:15:00,NSE,INR,28224,291
Vendor_D,HDFC,1636.41,2025-01-01 11:15:00,BSE,INR,98117,436
Vendor_A,ICICI,900.64,2025-01-01 11:15:00,BSE,INR,95011,31
Vendor_B,ICICI,900.51,2025-01-01 11:15:00,BSE,INR,86395,362
Vendor_C,ICICI,904.04,2025-01-01 11:15:00,NSE,INR,2209,492
Vendor_D,ICICI,902.18,2025-01-01 11:15:00,BSE,INR,39731,10
Vendor_A,SBIN,588.53,2025-01-01 11:15:00,NSE,INR,64867,434
Vendor_B,SBIN,587.32,2025-01-01 11:15:00,BSE,INR,33855,208
Vendor_C,SBIN,590.07,2025-01-01 11:15:00,BSE,INR,86674,186
Vendor_D,SBIN,588.63,2025-01-01 11:15:00,NSE,INR,67904,226
Vendor_A,WIPRO,450.98,2025-01-01 11:15:00,BSE,INR,10156,97
Vendor_B,WIPRO,452.16,2025-01-01 11:15:00,NSE,INR,31786,329
Vendor_C,WIPRO,451.14,2025-01-01 11:15:00,BSE,INR,51308,319
Vendor_D,WIPRO,450.58,2025-01-01 11:15:00,BSE,INR,74231,449
Vendor_A,LT,3023.93,2025-01-01 11:15:00,BSE,INR,75826,70
Vendor_B,LT,3029.11,2025-01-01 11:15:00,NSE,INR,84804,99
Vendor_C,LT,3033.61,2025-01-01 11:15:00,BSE,INR,82172,99
Vendor_D,LT,3033.64,2025-01-01 11:15:00,NSE,INR,26113,376
Vendor_A,AXISBANK,990.01,2025-01-01 11:15:00,NSE,INR,60638,278
Vendor_B,AXISBANK,990.06,2025-01-01 11:15:00,BSE,INR,51470,158
Vendor_C,AXISBANK,989.95,2025-01-01 11:15:00,BSE,INR,61477,367
Vendor_D,AXISBANK,986.59,2025-01-01 11:15:00,BSE,INR,38082,66
Vendor_A,MARUTI,10213.65,2025-01-01 11:15:00,NSE,INR,91459,489
Vendor_B,MARUTI,10176.13,2025-01-01 11:15:00,NSE,INR,96179,129
Vendor_C,MARUTI,10218.47,2025-01-01 11:15:00,NSE,INR,89644,152
Vendor_D,MARUTI,10185.78,2025-01-01 11:15:00,BSE,INR,40244,447
Vendor_A,TCS,3493.19,2025-01-01 11:20:00,NSE,INR,5323,94
Vendor_B,TCS,3499.64,2025-01-01 11:20:00,NSE,INR,66593,411
Vendor_C,TCS,3492.45,2025-01-01 11:20:00,BSE,INR,59805,131
Vendor_D,TCS,3512.02,2025-01-01 11:20:00,BSE,INR,90982,474
Vendor_A,INFY,1507.49,2025-01-01 11:20:00,BSE,INR,19290,411
Vendor_B,INFY,1510.54,2025-01-01 11:20:00,NSE,INR,98750,344
Vendor_C,INFY,1508.16,2025-01-01 11:20:00,BSE,INR,41228,61
Vendor_D,INFY,1508.83,2025-01-01 11:20:00,BSE,INR,29513,374
Vendor_A,RELIANCE,2522.7,2025-01-01 11:20:00,BSE,INR,30588,436
Vendor_B,RELIANCE,2521.08,2025-01-01 11:20:00,BSE,INR,42122,489
Vendor_C,RELIANCE,2503.74,2025-01-01 11:20:00,BSE,INR,47352,94
Vendor_D,RELIANCE,2519.75,2025-01-01 11:20:00,NSE,INR,66592,280
Vendor_A,HDFC,1596.94,2025-01-01 11:20:00,NSE,INR,28225,453
Vendor_B,HDFC,1597.18,2025-01-01 11:20:00,BSE,INR,95591,423
Vendor_C,HDFC,1482.83,2025-01-01 11:20:00,NSE,INR,3916,98
Vendor_D,HDFC,1592.8,2025-01-01 11:20:00,NSE,INR,23687,292
Vendor_A,ICICI,906.39,2025-01-01 11:20:00,BSE,INR,66657,167
Vendor_B,ICICI,904.52,2025-01-01 11:20:00,NSE,INR,22048,66
Vendor_C,ICICI,903.88,2025-01-01 11:20:00,NSE,INR,38733,82
Vendor_D,ICICI,907.39,2025-01-01 11:20:00,BSE,INR,72075,197
Vendor_A,SBIN,594.75,2025-01-01 11:20:00,NSE,INR,78981,270
Vendor_B,SBIN,595.57,2025-01-01 11:20:00,BSE,INR,29274,244
Vendor_C,SBIN,594.36,2025-01-01 11:20:00,BSE,INR,67900,310
Vendor_D,SBIN,593.66,2025-01-01 11:20:00,NSE,INR,86399,283
Vendor_A,WIPRO,451.75,2025-01-01 11:20:00,NSE,INR,31111,48
Vendor_B,WIPRO,450.95,2025-01-01 11:20:00,NSE,INR,91853,482
Vendor_C,WIPRO,451.38,2025-01-01 11:20:00,BSE,INR,29899,298
Vendor_D,WIPRO,453.12,2025-01-01 11:20:00,NSE,INR,7314,13
Vendor_A,LT,3025.41,2025-01-01 11:20:00,BSE,INR,71022,178
Vendor_B,LT,3027.17,2025-01-01 11:20:00,NSE,INR,4956,40
Vendor_C,LT,3025.11,2025-01-01 11:20:00,BSE,INR,17562,256
Vendor_D,LT,3203.78,2025-01-01 11:20:00,NSE,INR,39023,247
Vendor_A,AXISBANK,1002.24,2025-01-01 11:20:00,BSE,INR,43869,281
Vendor_B,AXISBANK,999.37,2025-01-01 11:20:00,NSE,INR,56074,68
Vendor_C,AXISBANK,1001.09,2025-01-01 11:20:00,BSE,INR,87961,449
Vendor_D,AXISBANK,995.55,2025-01-01 11:20:00,NSE,INR,23313,228
Vendor_A,MARUTI,9919.35,2025-01-01 11:20:00,BSE,INR,47113,229
Vendor_B,MARUTI,9906.66,2025-01-01 11:20:00,NSE,INR,3702,422
Vendor_C,MARUTI,9924.75,2025-01-01 11:20:00,BSE,INR,76065,36
Vendor_D,MARUTI,9921.84,2025-01-01 11:20:00,BSE,INR,26584,359
Vendor_A,TCS,3456.03,2025-01-01 11:25:00,BSE,INR,56935,141
Vendor_B,TCS,3451.91,2025-01-01 11:25:00,BSE,INR,66029,445
Vendor_C,TCS,3442.77,2025-01-01 11:25:00,NSE,INR,76657,276
Vendor_D,TCS,3937.65,2025-01-01 11:25:00,NSE,INR,81375,64
Vendor_A,INFY,1501.2,2025-01-01 11:25:00,NSE,INR,4125,379
Vendor_B,INFY,1496.92,2025-01-01 11:25:00,NSE,INR,85050,123
Vendor_C,INFY,1499.95,2025-01-01 11:25:00,NSE,INR,38603,57
Vendor_D,INFY,1499.65,2025-01-01 11:25:00,NSE,INR,49276,190
Vendor_A,RELIANCE,2526.77,2025-01-01 11:25:00,NSE,INR,92701,405
Vendor_B,RELIANCE,2536.29,2025-01-01 11:25:00,NSE,INR,69239,332
Vendor_C,RELIANCE,2517.82,2025-01-01 11:25:00,BSE,INR,12218,345
Vendor_D,RELIANCE,2528.09,2025-01-01 11:25:00,BSE,INR,18592,369
Vendor_A,HDFC,1579.02,2025-01-01 11:25:00,NSE,INR,25834,131
Vendor_B,HDFC,1585.57,2025-01-01 11:25:00,BSE,INR,61633,263
Vendor_C,HDFC,1582.59,2025-01-01 11:25:00,NSE,INR,96500,326
Vendor_D,HDFC,1593.99,2025-01-01 11:25:00,BSE,INR,88775,270
Vendor_A,ICICI,906.01,2025-01-01 11:25:00,NSE,INR,11052,388
Vendor_B,ICICI,907.4,2025-01-01 11:25:00,NSE,INR,55801,277
Vendor_C,ICICI,907.03,2025-01-01 11:25:00,BSE,INR,62660,190
Vendor_D,ICICI,906.97,2025-01-01 11:25:00,BSE,INR,51508,240
Vendor_A,SBIN,593.6,2025-01-01 11:25:00,NSE,INR,38273,33
Vendor_B,SBIN,593.11,2025-01-01 11:25:00,BSE,INR,69549,18
Vendor_C,SBIN,593.68,2025-01-01 11:25:00,NSE,INR,84490,306
Vendor_D,SBIN,675.08,2025-01-01 11:25:00,BSE,INR,13311,235
Vendor_A,WIPRO,452.55,2025-01-01 11:25:00,BSE,INR,87222,477
Vendor_B,WIPRO,453.71,2025-01-01 11:25:00,BSE,INR,25846,114
Vendor_C,WIPRO,452.49,2025-01-01 11:25:00,NSE,INR,21337,431
Vendor_D,WIPRO,453.57,2025-01-01 11:25:00,NSE,INR,40589,140
Vendor_A,LT,3044.16,2025-01-01 11:25:00,BSE,INR,72357,362
Vendor_B,LT,3047.27,2025-01-01 11:25:00,NSE,INR,11823,245
Vendor_C,LT,3048.8,2025-01-01 11:25:00,BSE,INR,61891,359
Vendor_D,LT,3033.65,2025-01-01 11:25:00,NSE,INR,78973,246
Vendor_A,AXISBANK,994.3,2025-01-01 11:25:00,NSE,INR,18892,297
Vendor_B,AXISBANK,993.92,2025-01-01 11:25:00,BSE,INR,52340,137
Vendor_C,AXISBANK,995.49,2025-01-01 11:25:00,BSE,INR,91250,212
Vendor_D,AXISBANK,995.79,2025-01-01 11:25:00,NSE,INR,64006,206
Vendor_A,MARUTI,9973.76,2025-01-01 11:25:00,BSE,INR,34115,258
Vendor_B,MARUTI,9968.87,2025-01-01 11:25:00,BSE,INR,7195,480
Vendor_C,MARUTI,10009.39,2025-01-01 11:25:00,BSE,INR,2818,244
Vendor_D,MARUTI,11291.56,2025-01-01 11:25:00,BSE,INR,25736,236
Vendor_A,TCS,3549.64,2025-01-01 11:30:00,BSE,INR,51576,266
Vendor_B,TCS,3956.78,2025-01-01 11:30:00,NSE,INR,43951,271
